transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000027,card_00483,2026-01-11T17:50:05Z,3.84,fuel,SG,False,False
txn_0000028,card_00116,2026-01-17T09:16:16Z,97.53,grocery,US,True,False
txn_0000029,card_00262,2026-01-13T06:07:02Z,787.4,travel,GB,True,False
txn_0000030,card_00135,2026-01-06T14:05:55Z,168.97,online_retail,DE,True,False
txn_0000031,card_00754,2026-01-09T22:33:57Z,60.11,restaurant,US,True,False
txn_0000032,card_00185,2026-01-21T11:33:47Z,147.64,travel,US,True,False
txn_0000033,card_00143,2026-01-23T02:30:50Z,56.56,travel,GB,True,False
txn_0000034,card_00689,2026-01-03T18:16:48Z,71.68,electronics,US,False,False
txn_0000035,card_00856,2026-01-18T14:14:07Z,53.56,utilities,US,True,False
txn_0000036,card_00669,2026-01-12T11:01:43Z,10.81,online_retail,DE,False,False
txn_0000037,card_00643,2026-01-13T08:16:49Z,253.32,pharmacy,IN,False,False
txn_0000038,card_00379,2026-01-18T08:12:32Z,87.02,utilities,US,True,False
txn_0000039,card_00020,2026-01-24T07:37:39Z,847.76,electronics,AE,True,False
txn_0000040,card_00125,2026-01-04T22:41:45Z,52.99,utilities,IN,True,False
txn_0000041,card_00137,2026-01-27T13:39:59Z,26.33,utilities,US,False,False
txn_0000042,card_00283,2026-01-24T03:39:03Z,78.9,utilities,IN,False,False
txn_0000043,card_00563,2026-01-18T17:30:56Z,436.76,atm_withdrawal,IN,True,False
txn_0000044,card_00187,2026-01-24T19:41:26Z,38.08,online_retail,AE,True,False
txn_0000045,card_00330,2026-01-06T01:12:26Z,71.2,pharmacy,SG,True,False
txn_0000046,card_00409,2026-01-04T09:15:54Z,6.93,online_retail,DE,False,False
txn_0000047,card_00380,2026-01-10T00:17:56Z,117.48,travel,US,True,False
txn_0000048,card_00198,2026-01-02T10:03:18Z,19.6,online_retail,US,False,False
txn_0000049,card_00465,2026-01-23T04:57:17Z,8.03,online_retail,GB,True,False
txn_0000050,card_00759,2026-01-17T11:06:16Z,59.06,fuel,DE,False,False
txn_0000051,card_00114,2026-01-21T11:51:05Z,133.51,utilities,DE,False,False
txn_0000052,card_00566,2026-01-24T03:48:52Z,61.79,entertainment,AE,True,False
txn_0000053,card_00438,2026-01-29T05:47:50Z,116.47,online_retail,DE,True,False
txn_0000054,card_00556,2026-01-26T06:03:23Z,22.41,atm_withdrawal,IN,True,False
txn_0000055,card_00672,2026-01-13T00:25:25Z,308.79,atm_withdrawal,AE,True,False
txn_0000056,card_00731,2026-01-04T10:02:08Z,422.23,travel,GB,True,False
txn_0000057,card_00130,2026-01-11T03:08:22Z,237.44,utilities,IN,True,False
txn_0000058,card_00716,2026-01-27T01:09:07Z,142.02,online_retail,US,False,False
txn_0000059,card_00478,2026-01-11T16:02:21Z,568.02,fuel,AE,False,False
txn_0000060,card_00709,2026-01-30T16:38:47Z,141.18,grocery,AE,False,False
txn_0000061,card_00227,2026-01-04T13:08:47Z,287.25,utilities,DE,True,False
txn_0000062,card_00574,2026-01-07T23:17:39Z,87.6,electronics,IN,True,False
txn_0000063,card_00607,2026-01-25T17:46:18Z,17.84,grocery,SG,True,False
txn_0000064,card_00246,2026-01-04T17:15:22Z,19.28,utilities,DE,True,False
txn_0000065,card_00747,2026-01-01T21:34:41Z,89.1,online_retail,US,False,False
txn_0000066,card_00605,2026-01-25T14:27:50Z,175.73,grocery,AE,False,False
txn_0000067,card_00768,2026-01-11T07:08:56Z,102.31,grocery,SG,False,False
txn_0000068,card_00732,2026-01-24T06:37:21Z,40.74,travel,DE,False,False
txn_0000069,card_00334,2026-01-23T09:23:50Z,160.81,travel,IN,True,False
txn_0000070,card_00387,2026-01-29T03:04:57Z,14.34,utilities,IN,True,False
txn_0000071,card_00487,2026-01-24T17:45:51Z,81.29,restaurant,DE,False,False
txn_0000072,card_00457,2026-01-26T21:13:24Z,91.89,travel,US,False,False
txn_0000073,card_00389,2026-01-12T06:54:03Z,33.85,fuel,DE,False,False
txn_0000074,card_00801,2026-01-08T05:59:46Z,17.89,atm_withdrawal,SG,False,False
txn_0000075,card_00504,2026-01-05T04:17:20Z,269.52,pharmacy,IN,True,False
txn_0000076,card_00591,2026-01-04T20:16:53Z,26.61,online_retail,DE,True,False
txn_0000077,card_00312,2026-01-04T20:35:30Z,79.81,online_retail,DE,False,False
txn_0000078,card_00799,2026-01-13T15:59:49Z,29.87,fuel,GB,False,False
txn_0000079,card_00085,2026-01-01T14:45:59Z,29.58,pharmacy,SG,True,False
txn_0000080,card_00165,2026-01-28T17:21:26Z,20.88,travel,IN,True,False
txn_0000081,card_00132,2026-01-22T19:07:19Z,321.51,grocery,DE,True,False
txn_0000082,card_00332,2026-01-15T10:49:23Z,57.09,restaurant,IN,True,False
txn_0000083,card_00628,2026-01-04T04:32:24Z,475.73,online_retail,AE,False,False
txn_0000084,card_00828,2026-01-25T02:53:57Z,193.01,travel,IN,False,False
txn_0000085,card_00135,2026-01-05T21:03:11Z,107.15,travel,GB,False,False
txn_0000086,card_00153,2026-01-10T07:08:15Z,54.9,entertainment,US,True,False
txn_0000087,card_00868,2026-01-19T03:02:01Z,114.81,electronics,AE,False,False
txn_0000088,card_00724,2026-01-18T08:53:56Z,132.19,restaurant,US,True,False
txn_0000089,card_00119,2026-01-24T04:12:59Z,87.3,fuel,IN,True,False
txn_0000090,card_00242,2026-01-22T11:25:41Z,247.9,atm_withdrawal,DE,True,False
txn_0000091,card_00234,2026-01-09T11:59:42Z,32.95,utilities,GB,True,True
txn_0000092,card_00508,2026-01-14T18:04:17Z,54.9,grocery,AE,True,False
txn_0000093,card_00501,2026-01-08T23:09:18Z,97.36,pharmacy,AE,True,False
txn_0000094,card_00595,2026-01-11T17:24:42Z,269.33,fuel,IN,False,False
txn_0000095,card_00578,2026-01-27T08:40:49Z,147.12,pharmacy,IN,True,False
txn_0000096,card_00069,2026-01-07T12:24:15Z,153.5,restaurant,DE,True,False
txn_0000097,card_00171,2026-01-07T00:40:06Z,32.02,grocery,US,True,False
txn_0000098,card_00217,2026-01-13T14:04:12Z,81.03,atm_withdrawal,GB,False,False
txn_0000099,card_00300,2026-01-03T19:50:53Z,103.31,entertainment,AE,False,False
txn_0000100,card_00736,2026-01-22T05:10:08Z,21.0,atm_withdrawal,GB,True,False
txn_0000101,card_00379,2026-01-04T21:47:48Z,45.17,pharmacy,AE,True,False
txn_0000102,card_00129,2026-01-23T11:03:48Z,62.06,grocery,DE,True,False
txn_0000103,card_00817,2026-01-19T20:04:22Z,210.35,atm_withdrawal,AE,False,False
txn_0000104,card_00652,2026-01-08T04:25:39Z,31.13,online_retail,GB,True,False
txn_0000105,card_00112,2026-01-30T05:09:53Z,37.05,fuel,AE,True,False
txn_0000106,card_00446,2026-01-16T12:27:32Z,108.92,grocery,GB,False,True
txn_0000107,card_00879,2026-01-20T06:33:05Z,16.14,online_retail,IN,True,False
txn_0000108,card_00005,2026-01-22T02:47:08Z,18.55,utilities,DE,True,False
txn_0000109,card_00589,2026-01-13T03:10:17Z,12.76,online_retail,US,True,False
txn_0000110,card_00183,2026-01-01T01:20:27Z,80.8,fuel,IN,False,False
txn_0000111,card_00368,2026-01-08T19:22:46Z,13.83,atm_withdrawal,AE,True,False
txn_0000112,card_00674,2026-01-05T04:58:02Z,242.04,utilities,DE,True,False
txn_0000113,card_00142,2026-01-05T14:47:57Z,139.6,restaurant,SG,True,False
txn_0000114,card_00265,2026-01-07T11:11:47Z,61.34,online_retail,AE,False,False
txn_0000115,card_00812,2026-01-18T08:56:25Z,28.75,electronics,DE,False,False
txn_0000116,card_00013,2026-01-14T02:51:07Z,68.56,online_retail,SG,False,False
txn_0000117,card_00630,2026-01-03T20:08:33Z,31.13,utilities,US,True,False
txn_0000118,card_00090,2026-01-14T06:35:33Z,106.43,entertainment,SG,False,False
txn_0000119,card_00371,2026-01-24T08:16:07Z,21.86,electronics,IN,True,False
txn_0000120,card_00792,2026-01-16T06:39:50Z,51.18,entertainment,SG,False,False
txn_0000121,card_00015,2026-01-16T05:56:26Z,107.4,atm_withdrawal,IN,True,False
txn_0000122,card_00329,2026-01-25T01:25:28Z,24.45,atm_withdrawal,DE,False,False
txn_0000123,card_00412,2026-01-15T01:09:33Z,36.32,electronics,IN,True,False
txn_0000124,card_00479,2026-01-12T21:30:30Z,16.12,pharmacy,IN,False,False
txn_0000125,card_00310,2026-01-18T23:28:45Z,104.49,entertainment,IN,False,False
txn_0000126,card_00689,2026-01-16T06:34:28Z,40.36,restaurant,AE,True,False
txn_0000127,card_00488,2026-01-09T15:38:01Z,151.59,restaurant,GB,False,False
txn_0000128,card_00209,2026-01-23T14:01:25Z,55.86,pharmacy,GB,False,False
txn_0000129,card_00627,2026-01-12T02:24:05Z,207.81,pharmacy,US,True,False
txn_0000130,card_00579,2026-01-29T08:12:12Z,99.4,fuel,US,True,False
txn_0000131,card_00808,2026-01-27T19:04:21Z,50.73,pharmacy,GB,False,False
txn_0000132,card_00614,2026-01-26T01:31:36Z,45.7,entertainment,DE,True,False
txn_0000133,card_00524,2026-01-21T13:45:32Z,60.6,restaurant,US,True,False
txn_0000134,card_00687,2026-01-27T22:01:25Z,572.61,online_retail,IN,False,False
txn_0000135,card_00342,2026-01-05T02:53:24Z,97.12,grocery,US,False,True
txn_0000136,card_00279,2026-01-03T01:50:14Z,67.23,pharmacy,SG,True,False
txn_0000137,card_00289,2026-01-14T16:28:34Z,23.04,utilities,SG,False,False
txn_0000138,card_00618,2026-01-17T16:42:12Z,202.99,travel,AE,False,False
txn_0000139,card_00431,2026-01-17T13:51:03Z,167.98,grocery,IN,False,False
txn_0000140,card_00654,2026-01-14T01:45:45Z,11.75,electronics,SG,False,False
txn_0000141,card_00018,2026-01-02T16:24:19Z,34.6,entertainment,AE,False,False
txn_0000142,card_00436,2026-01-27T18:46:40Z,59.68,electronics,GB,True,False
txn_0000143,card_00648,2026-01-27T23:34:24Z,248.68,grocery,GB,False,False
txn_0000144,card_00028,2026-01-28T02:33:30Z,41.21,pharmacy,AE,True,False
txn_0000145,card_00389,2026-01-17T05:36:01Z,36.13,online_retail,SG,False,False
txn_0000146,card_00784,2026-01-16T12:21:36Z,111.91,online_retail,IN,True,False
txn_0000147,card_00604,2026-01-10T20:53:37Z,105.96,grocery,US,False,False
txn_0000148,card_00443,2026-01-25T17:59:17Z,274.34,restaurant,GB,True,False
txn_0000149,card_00872,2026-01-07T11:09:03Z,13.13,online_retail,US,True,False
txn_0000150,card_00516,2026-01-18T23:18:43Z,68.66,online_retail,AE,False,False
txn_0000151,card_00729,2026-01-28T23:17:14Z,40.64,entertainment,GB,True,False
txn_0000152,card_00729,2026-01-01T15:10:45Z,61.53,utilities,US,True,False
txn_0000153,card_00815,2026-01-23T23:57:15Z,131.17,pharmacy,SG,True,False
txn_0000154,card_00068,2026-01-04T08:24:00Z,169.48,fuel,IN,True,False
txn_0000155,card_00040,2026-01-01T19:17:04Z,32.01,atm_withdrawal,GB,True,False
txn_0000156,card_00131,2026-01-27T07:45:55Z,65.65,fuel,DE,False,False
txn_0000157,card_00834,2026-01-28T06:23:44Z,28.15,electronics,US,True,False
txn_0000158,card_00692,2026-01-12T16:26:03Z,167.21,electronics,GB,True,False
txn_0000159,card_00871,2026-01-18T13:21:11Z,249.32,travel,AE,False,False
txn_0000160,card_00417,2026-01-11T21:26:25Z,66.56,utilities,AE,False,False
txn_0000161,card_00211,2026-01-27T21:52:47Z,102.63,electronics,DE,True,False
txn_0000162,card_00458,2026-01-03T19:01:00Z,46.03,utilities,SG,True,False
txn_0000163,card_00517,2026-01-20T03:29:28Z,89.14,grocery,GB,False,False
txn_0000164,card_00741,2026-01-21T02:30:36Z,48.06,grocery,AE,True,False
txn_0000165,card_00703,2026-01-06T17:17:37Z,20.82,restaurant,SG,True,False
txn_0000166,card_00128,2026-01-24T14:53:27Z,38.69,atm_withdrawal,DE,False,False
txn_0000167,card_00240,2026-01-08T01:36:26Z,42.02,electronics,DE,True,False
txn_0000168,card_00428,2026-01-29T19:33:18Z,26.07,fuel,US,True,False
txn_0000169,card_00430,2026-01-11T01:15:23Z,28.24,fuel,GB,False,False
txn_0000170,card_00857,2026-01-27T16:34:14Z,48.4,electronics,SG,False,False
txn_0000171,card_00034,2026-01-17T14:14:54Z,28.88,online_retail,SG,False,False
txn_0000172,card_00448,2026-01-02T14:21:52Z,135.3,online_retail,AE,False,False
txn_0000173,card_00191,2026-01-07T17:30:07Z,45.52,electronics,AE,True,False
txn_0000174,card_00603,2026-01-26T07:14:16Z,34.54,fuel,IN,True,False
txn_0000175,card_00558,2026-01-19T11:52:33Z,147.35,restaurant,DE,False,False
txn_0000176,card_00250,2026-01-03T18:09:23Z,63.87,grocery,US,False,False
txn_0000177,card_00518,2026-01-12T16:16:34Z,27.23,pharmacy,AE,False,False
txn_0000178,card_00624,2026-01-04T06:12:34Z,10.59,travel,DE,True,False
txn_0000179,card_00607,2026-01-27T10:48:17Z,260.45,electronics,GB,False,False
txn_0000180,card_00770,2026-01-10T18:40:02Z,199.04,travel,DE,True,False
txn_0000181,card_00530,2026-01-12T22:34:25Z,30.43,fuel,AE,False,False
txn_0000182,card_00717,2026-01-17T06:41:22Z,74.17,entertainment,SG,False,False
txn_0000183,card_00130,2026-01-06T18:36:30Z,297.73,atm_withdrawal,DE,False,False
txn_0000184,card_00729,2026-01-16T17:14:16Z,27.07,utilities,US,False,False
txn_0000185,card_00821,2026-01-26T00:48:47Z,153.16,travel,AE,True,False
txn_0000186,card_00281,2026-01-26T05:35:00Z,120.72,pharmacy,AE,True,False
txn_0000187,card_00513,2026-01-24T23:06:11Z,15.23,fuel,US,True,False
txn_0000188,card_00212,2026-01-01T03:29:20Z,54.41,fuel,US,False,False
txn_0000189,card_00159,2026-01-09T08:02:32Z,17.36,electronics,GB,True,False
txn_0000190,card_00320,2026-01-21T18:14:14Z,46.22,entertainment,AE,False,False
txn_0000191,card_00088,2026-01-01T09:00:36Z,20.63,atm_withdrawal,GB,False,False
txn_0000192,card_00154,2026-01-25T23:25:05Z,75.67,utilities,IN,True,False
txn_0000193,card_00082,2026-01-09T04:27:36Z,43.08,online_retail,AE,False,False
txn_0000194,card_00417,2026-01-09T04:34:24Z,60.53,electronics,DE,True,False
txn_0000195,card_00530,2026-01-19T19:39:06Z,85.74,grocery,US,True,False
txn_0000196,card_00497,2026-01-08T07:18:35Z,23.88,online_retail,DE,True,False
txn_0000197,card_00767,2026-01-14T05:44:59Z,34.69,atm_withdrawal,DE,True,False
txn_0000198,card_00533,2026-01-25T01:49:02Z,147.94,travel,SG,False,False
txn_0000199,card_00186,2026-01-27T05:07:47Z,38.43,utilities,SG,True,False
txn_0000200,card_00811,2026-01-14T02:13:38Z,3.07,grocery,GB,False,False
txn_0000201,card_00590,2026-01-13T04:28:37Z,98.29,restaurant,DE,False,False
txn_0000202,card_00341,2026-01-08T19:34:52Z,184.87,restaurant,AE,False,False
txn_0000203,card_00552,2026-01-03T11:46:47Z,202.59,entertainment,DE,False,True
txn_0000204,card_00217,2026-01-23T17:04:18Z,69.69,travel,SG,True,False
txn_0000205,card_00143,2026-01-09T09:31:58Z,35.78,online_retail,DE,True,False
txn_0000206,card_00287,2026-01-03T07:48:03Z,45.8,utilities,AE,True,False
txn_0000207,card_00409,2026-01-21T18:17:26Z,190.27,travel,US,True,False
txn_0000208,card_00039,2026-01-18T12:41:35Z,35.94,entertainment,IN,False,False
txn_0000209,card_00749,2026-01-16T02:29:10Z,21.0,restaurant,GB,True,False
txn_0000210,card_00369,2026-01-26T11:30:49Z,339.79,atm_withdrawal,GB,False,False
txn_0000211,card_00850,2026-01-01T00:32:57Z,27.02,fuel,DE,False,False
txn_0000212,card_00599,2026-01-14T15:06:49Z,1315.68,travel,IN,True,True
txn_0000213,card_00188,2026-01-16T01:06:49Z,49.27,online_retail,GB,False,False
txn_0000214,card_00135,2026-01-24T01:03:08Z,25.91,restaurant,US,True,False
txn_0000215,card_00641,2026-01-05T23:00:22Z,22.04,fuel,SG,True,False
txn_0000216,card_00838,2026-01-16T13:02:50Z,213.33,atm_withdrawal,DE,False,False
txn_0000217,card_00089,2026-01-14T09:09:34Z,74.84,online_retail,DE,False,False
txn_0000218,card_00866,2026-01-27T20:04:40Z,443.4,electronics,GB,True,True
txn_0000219,card_00465,2026-01-24T04:17:26Z,124.87,grocery,SG,False,False
txn_0000220,card_00524,2026-01-19T16:59:25Z,63.54,travel,US,False,False
txn_0000221,card_00311,2026-01-23T12:15:58Z,59.07,pharmacy,AE,False,False
txn_0000222,card_00759,2026-01-23T09:09:26Z,134.45,travel,US,True,False
txn_0000223,card_00131,2026-01-03T03:03:28Z,81.09,pharmacy,IN,True,False
txn_0000224,card_00382,2026-01-03T09:59:00Z,62.88,travel,GB,False,False
txn_0000225,card_00319,2026-01-11T10:20:04Z,4.14,restaurant,IN,False,False
txn_0000226,card_00765,2026-01-15T22:28:55Z,26.57,electronics,DE,True,False
txn_0000227,card_00329,2026-01-16T23:50:04Z,44.61,restaurant,GB,True,False
txn_0000228,card_00153,2026-01-26T16:11:02Z,144.51,online_retail,SG,True,False
txn_0000229,card_00126,2026-01-10T05:26:48Z,92.49,restaurant,US,True,False
txn_0000230,card_00549,2026-01-23T12:30:17Z,69.21,grocery,AE,False,False
txn_0000231,card_00122,2026-01-13T16:22:47Z,27.75,atm_withdrawal,GB,False,False
txn_0000232,card_00320,2026-01-01T13:52:59Z,119.04,pharmacy,IN,False,False
txn_0000233,card_00622,2026-01-15T01:02:20Z,8.95,restaurant,IN,False,False
txn_0000234,card_00745,2026-01-08T14:16:52Z,171.61,entertainment,SG,True,False
txn_0000235,card_00066,2026-01-12T15:38:04Z,37.22,atm_withdrawal,GB,True,False
txn_0000236,card_00148,2026-01-09T10:58:13Z,59.57,utilities,GB,False,False
txn_0000237,card_00699,2026-01-07T00:06:05Z,46.01,restaurant,IN,True,False
txn_0000238,card_00538,2026-01-11T05:26:43Z,82.53,restaurant,US,False,False
txn_0000239,card_00350,2026-01-20T06:12:06Z,145.53,electronics,SG,True,False
txn_0000240,card_00440,2026-01-07T02:00:50Z,45.02,pharmacy,AE,True,False
txn_0000241,card_00589,2026-01-11T13:06:22Z,95.15,fuel,IN,True,False
txn_0000242,card_00858,2026-01-13T21:36:38Z,13.06,fuel,US,True,False
txn_0000243,card_00664,2026-01-19T15:03:41Z,32.46,grocery,SG,True,False
txn_0000244,card_00447,2026-01-03T18:11:50Z,12.7,entertainment,SG,False,False
txn_0000245,card_00756,2026-01-05T18:19:40Z,32.48,restaurant,US,False,False
txn_0000246,card_00131,2026-01-17T22:05:10Z,89.87,utilities,IN,False,False
txn_0000247,card_00394,2026-01-04T00:44:50Z,127.27,entertainment,DE,False,False
txn_0000248,card_00838,2026-01-22T15:07:16Z,49.11,pharmacy,US,True,False
txn_0000249,card_00758,2026-01-08T03:40:23Z,1555.4,fuel,AE,True,False
txn_0000250,card_00280,2026-01-22T23:42:00Z,36.51,travel,AE,False,False
txn_0000251,card_00728,2026-01-05T01:03:47Z,7.81,travel,US,True,False
txn_0000252,card_00656,2026-01-14T19:19:47Z,27.1,pharmacy,IN,True,False
txn_0000253,card_00369,2026-01-19T23:51:57Z,193.12,pharmacy,SG,True,False
txn_0000254,card_00486,2026-01-23T18:58:07Z,7.76,pharmacy,AE,False,False
txn_0000255,card_00086,2026-01-17T14:49:15Z,232.17,travel,US,True,False
txn_0000256,card_00757,2026-01-03T11:54:23Z,29.84,restaurant,AE,True,False
txn_0000257,card_00137,2026-01-01T15:40:41Z,46.14,travel,IN,True,False
txn_0000258,card_00428,2026-01-21T13:16:15Z,71.65,utilities,SG,True,False
txn_0000259,card_00430,2026-01-22T06:48:43Z,67.02,pharmacy,DE,False,False
txn_0000260,card_00020,2026-01-13T13:30:38Z,126.48,restaurant,SG,True,False
txn_0000261,card_00641,2026-01-15T01:32:37Z,131.58,atm_withdrawal,IN,True,False
txn_0000262,card_00447,2026-01-23T03:39:57Z,17.66,grocery,DE,True,False
txn_0000263,card_00806,2026-01-10T05:08:48Z,495.62,grocery,GB,True,False
txn_0000264,card_00841,2026-01-27T15:12:51Z,198.25,grocery,AE,False,False
txn_0000265,card_00710,2026-01-26T16:21:26Z,33.21,restaurant,SG,False,False
txn_0000266,card_00624,2026-01-29T01:49:22Z,16.56,online_retail,IN,True,False
txn_0000267,card_00838,2026-01-23T23:23:18Z,208.26,utilities,IN,False,False
txn_0000268,card_00660,2026-01-29T02:51:09Z,370.24,restaurant,GB,True,False
txn_0000269,card_00774,2026-01-16T06:03:31Z,68.35,online_retail,US,False,False
txn_0000270,card_00132,2026-01-02T07:07:21Z,53.14,restaurant,AE,False,False
txn_0000271,card_00688,2026-01-10T08:17:58Z,156.97,entertainment,IN,True,False
txn_0000272,card_00075,2026-01-15T10:39:39Z,81.32,travel,DE,False,False
txn_0000273,card_00105,2026-01-06T02:18:28Z,70.68,entertainment,DE,False,False
txn_0000274,card_00219,2026-01-11T09:15:10Z,360.16,grocery,AE,True,True
txn_0000275,card_00117,2026-01-23T21:44:20Z,116.74,utilities,SG,True,False
txn_0000276,card_00004,2026-01-22T07:55:36Z,53.78,travel,US,True,False
txn_0000277,card_00530,2026-01-30T20:50:42Z,13.07,electronics,SG,True,False
txn_0000278,card_00540,2026-01-28T22:56:26Z,30.19,travel,GB,True,False
txn_0000279,card_00259,2026-01-02T06:46:41Z,56.92,fuel,DE,True,False
txn_0000280,card_00184,2026-01-24T10:45:23Z,49.95,online_retail,SG,True,False
txn_0000281,card_00897,2026-01-08T04:41:10Z,24.81,electronics,IN,True,False
txn_0000282,card_00186,2026-01-30T08:43:25Z,338.95,travel,GB,True,False
txn_0000283,card_00009,2026-01-06T12:44:52Z,32.29,electronics,SG,True,False
txn_0000284,card_00093,2026-01-22T15:45:47Z,103.09,grocery,IN,True,False
txn_0000285,card_00833,2026-01-09T18:37:33Z,14.5,atm_withdrawal,IN,True,False
txn_0000286,card_00327,2026-01-11T08:57:18Z,80.78,travel,AE,True,False
txn_0000287,card_00629,2026-01-08T08:08:14Z,146.36,travel,SG,False,False
txn_0000288,card_00898,2026-01-16T22:53:44Z,18.47,restaurant,DE,True,False
txn_0000289,card_00484,2026-01-29T16:13:24Z,31.47,online_retail,IN,False,False
txn_0000290,card_00343,2026-01-24T00:30:26Z,505.64,online_retail,SG,False,False
txn_0000291,card_00892,2026-01-17T23:17:30Z,189.05,online_retail,GB,True,False
txn_0000292,card_00314,2026-01-01T01:16:15Z,31.84,online_retail,SG,False,False
txn_0000293,card_00210,2026-01-12T05:27:19Z,44.76,travel,DE,False,False
txn_0000294,card_00465,2026-01-24T05:14:10Z,80.87,restaurant,DE,True,False
txn_0000295,card_00596,2026-01-04T23:50:18Z,126.1,electronics,SG,True,False
txn_0000296,card_00580,2026-01-19T23:37:45Z,71.15,electronics,SG,True,False
txn_0000297,card_00414,2026-01-11T08:21:49Z,237.57,online_retail,DE,True,False
txn_0000298,card_00611,2026-01-18T09:59:16Z,120.27,utilities,DE,False,False
txn_0000299,card_00711,2026-01-22T18:54:26Z,26.21,electronics,SG,True,False
txn_0000300,card_00066,2026-01-06T09:57:39Z,234.83,grocery,DE,False,False
txn_0000301,card_00171,2026-01-02T18:59:53Z,16.51,fuel,SG,True,False
txn_0000302,card_00356,2026-01-30T21:25:43Z,32.85,entertainment,GB,True,False
txn_0000303,card_00626,2026-01-10T13:53:03Z,143.0,restaurant,AE,False,False
txn_0000304,card_00032,2026-01-05T20:40:19Z,202.09,entertainment,GB,False,False
txn_0000305,card_00654,2026-01-07T22:39:54Z,50.84,electronics,GB,False,False
txn_0000306,card_00049,2026-01-08T11:48:21Z,37.69,travel,DE,False,False
txn_0000307,card_00255,2026-01-14T20:28:14Z,73.11,entertainment,DE,True,False
txn_0000308,card_00518,2026-01-19T10:29:22Z,24.11,travel,SG,False,False
txn_0000309,card_00255,2026-01-02T18:20:08Z,36.16,entertainment,IN,True,False
txn_0000310,card_00034,2026-01-17T15:32:10Z,169.77,grocery,IN,True,False
txn_0000311,card_00671,2026-01-08T17:03:03Z,32.88,pharmacy,SG,True,False
txn_0000312,card_00854,2026-01-01T23:47:59Z,102.37,grocery,US,True,False
txn_0000313,card_00253,2026-01-05T05:01:09Z,23.28,utilities,IN,False,False
txn_0000314,card_00362,2026-01-23T03:14:31Z,536.94,pharmacy,GB,False,False
txn_0000315,card_00351,2026-01-27T09:24:07Z,22.56,entertainment,AE,True,False
txn_0000316,card_00420,2026-01-10T10:00:52Z,20.7,utilities,SG,False,False
txn_0000317,card_00067,2026-01-13T04:47:12Z,104.78,restaurant,AE,False,False
txn_0000318,card_00559,2026-01-28T09:12:31Z,143.77,online_retail,AE,True,True
txn_0000319,card_00719,2026-01-13T19:27:33Z,87.17,pharmacy,GB,False,False
txn_0000320,card_00576,2026-01-23T08:34:47Z,140.17,atm_withdrawal,AE,True,False
txn_0000321,card_00008,2026-01-12T07:13:58Z,101.09,grocery,US,False,False
txn_0000322,card_00710,2026-01-19T18:45:49Z,33.88,electronics,US,True,False
txn_0000323,card_00878,2026-01-25T14:27:44Z,72.18,atm_withdrawal,GB,False,False
txn_0000324,card_00755,2026-01-12T05:12:51Z,196.97,electronics,US,True,False
txn_0000325,card_00035,2026-01-11T21:33:28Z,64.1,online_retail,US,True,False
