transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000085,card_00867,2026-01-15T12:35:38Z,39.28,pharmacy,DE,False,False
txn_0000086,card_00301,2026-01-23T07:41:39Z,53.79,entertainment,US,False,False
txn_0000087,card_00800,2026-01-23T07:26:38Z,146.13,travel,DE,False,False
txn_0000088,card_00884,2026-01-07T22:56:10Z,27.36,atm_withdrawal,GB,True,False
txn_0000089,card_00100,2026-01-22T10:57:39Z,55.06,atm_withdrawal,AE,False,False
txn_0000090,card_00326,2026-01-05T13:14:41Z,447.87,grocery,SG,True,False
txn_0000091,card_00333,2026-01-16T04:03:49Z,43.8,travel,AE,True,False
txn_0000092,card_00449,2026-01-06T04:24:22Z,54.04,restaurant,GB,True,True
txn_0000093,card_00013,2026-01-21T06:28:02Z,32.43,electronics,AE,False,False
txn_0000094,card_00138,2026-01-26T09:25:05Z,31.32,restaurant,US,False,False
txn_0000095,card_00504,2026-01-05T11:27:56Z,30.91,utilities,US,False,False
txn_0000096,card_00793,2026-01-13T16:19:19Z,561.07,entertainment,GB,True,False
txn_0000097,card_00757,2026-01-16T19:08:38Z,95.86,utilities,IN,False,False
txn_0000098,card_00345,2026-01-24T12:55:43Z,7.9,electronics,US,False,False
txn_0000099,card_00056,2026-01-29T22:09:23Z,11.02,fuel,GB,True,False
txn_0000100,card_00422,2026-01-22T09:20:29Z,12.88,atm_withdrawal,US,True,False
txn_0000101,card_00038,2026-01-01T14:25:15Z,37.46,grocery,GB,True,False
txn_0000102,card_00166,2026-01-07T07:39:47Z,240.69,grocery,US,True,False
txn_0000103,card_00870,2026-01-09T12:42:00Z,37.13,grocery,GB,True,False
txn_0000104,card_00423,2026-01-25T01:35:24Z,38.73,restaurant,AE,True,False
txn_0000105,card_00087,2026-01-01T23:10:28Z,177.46,travel,US,False,False
txn_0000106,card_00872,2026-01-12T06:16:38Z,46.15,pharmacy,SG,False,False
txn_0000107,card_00747,2026-01-10T10:33:41Z,290.18,pharmacy,DE,False,False
txn_0000108,card_00247,2026-01-12T08:53:09Z,61.5,atm_withdrawal,AE,False,False
txn_0000109,card_00550,2026-01-17T06:57:20Z,15.63,utilities,US,True,False
txn_0000110,card_00548,2026-01-26T21:52:35Z,9.4,fuel,AE,False,False
txn_0000111,card_00481,2026-01-28T19:30:43Z,67.33,restaurant,AE,True,False
txn_0000112,card_00029,2026-01-26T11:00:31Z,165.21,pharmacy,GB,False,False
txn_0000113,card_00839,2026-01-13T20:53:51Z,88.36,grocery,SG,True,False
txn_0000114,card_00508,2026-01-17T16:49:01Z,33.74,fuel,DE,False,False
txn_0000115,card_00380,2026-01-25T13:33:47Z,223.09,restaurant,US,False,False
txn_0000116,card_00407,2026-01-11T19:26:13Z,140.07,entertainment,IN,True,True
txn_0000117,card_00687,2026-01-01T08:11:38Z,16.35,restaurant,SG,True,False
txn_0000118,card_00424,2026-01-26T06:46:30Z,26.97,pharmacy,AE,True,False
txn_0000119,card_00796,2026-01-17T00:37:41Z,116.44,restaurant,SG,False,False
txn_0000120,card_00565,2026-01-29T06:25:24Z,18.74,electronics,DE,True,False
txn_0000121,card_00086,2026-01-20T11:58:37Z,282.28,atm_withdrawal,US,True,False
txn_0000122,card_00250,2026-01-19T14:53:23Z,11.23,grocery,AE,True,False
txn_0000123,card_00079,2026-01-07T19:04:04Z,206.23,online_retail,US,True,False
txn_0000124,card_00147,2026-01-13T21:06:39Z,262.33,pharmacy,IN,True,False
txn_0000125,card_00041,2026-01-07T23:08:40Z,363.32,fuel,DE,False,False
txn_0000126,card_00438,2026-01-26T01:09:40Z,79.16,travel,AE,True,False
txn_0000127,card_00553,2026-01-11T17:03:34Z,20.97,pharmacy,AE,False,False
txn_0000128,card_00355,2026-01-04T11:04:21Z,19.23,pharmacy,AE,True,False
txn_0000129,card_00781,2026-01-14T20:13:08Z,154.61,atm_withdrawal,GB,True,False
txn_0000130,card_00428,2026-01-12T08:16:03Z,347.19,online_retail,AE,True,False
txn_0000131,card_00189,2026-01-17T06:40:54Z,165.6,electronics,IN,False,False
txn_0000132,card_00078,2026-01-29T13:46:17Z,17.38,atm_withdrawal,GB,True,False
txn_0000133,card_00723,2026-01-01T19:17:49Z,58.73,fuel,SG,False,False
txn_0000134,card_00381,2026-01-17T04:04:41Z,57.5,grocery,US,True,False
txn_0000135,card_00332,2026-01-01T04:58:03Z,121.89,travel,US,True,False
txn_0000136,card_00754,2026-01-25T22:22:35Z,22.89,travel,GB,False,False
txn_0000137,card_00678,2026-01-25T12:26:57Z,29.27,atm_withdrawal,GB,False,False
txn_0000138,card_00288,2026-01-29T04:26:38Z,364.94,online_retail,GB,True,False
txn_0000139,card_00211,2026-01-07T19:42:18Z,42.27,grocery,US,False,False
txn_0000140,card_00173,2026-01-20T11:58:44Z,6.72,electronics,US,True,False
txn_0000141,card_00642,2026-01-26T01:47:42Z,178.05,entertainment,IN,False,False
txn_0000142,card_00351,2026-01-22T15:27:16Z,36.67,pharmacy,US,True,False
txn_0000143,card_00839,2026-01-22T06:00:17Z,68.79,online_retail,GB,True,False
txn_0000144,card_00181,2026-01-26T07:35:14Z,13.84,travel,SG,True,False
txn_0000145,card_00285,2026-01-25T20:29:02Z,51.35,atm_withdrawal,IN,False,False
txn_0000146,card_00553,2026-01-27T15:57:15Z,410.58,restaurant,SG,False,False
txn_0000147,card_00499,2026-01-28T22:47:49Z,1144.97,electronics,DE,True,False
txn_0000148,card_00338,2026-01-14T05:38:44Z,102.75,electronics,DE,False,False
txn_0000149,card_00815,2026-01-03T23:08:01Z,11.44,entertainment,IN,True,False
txn_0000150,card_00671,2026-01-02T11:48:49Z,148.25,fuel,AE,True,False
txn_0000151,card_00871,2026-01-13T21:02:44Z,22.63,travel,AE,True,False
txn_0000152,card_00682,2026-01-24T17:09:58Z,58.54,utilities,IN,False,False
txn_0000153,card_00167,2026-01-03T14:38:36Z,86.96,fuel,GB,True,False
txn_0000154,card_00852,2026-01-26T17:17:47Z,51.52,grocery,IN,True,False
txn_0000155,card_00856,2026-01-08T13:51:39Z,73.28,grocery,GB,True,False
txn_0000156,card_00022,2026-01-22T04:34:43Z,113.4,restaurant,IN,True,False
txn_0000157,card_00229,2026-01-08T07:54:55Z,54.23,fuel,AE,True,False
txn_0000158,card_00863,2026-01-23T02:49:30Z,16.08,restaurant,AE,False,False
txn_0000159,card_00120,2026-01-05T04:33:34Z,275.32,utilities,AE,True,False
txn_0000160,card_00764,2026-01-07T23:59:10Z,35.76,atm_withdrawal,IN,True,False
txn_0000161,card_00111,2026-01-11T06:50:20Z,58.46,fuel,AE,True,False
txn_0000162,card_00335,2026-01-11T04:43:00Z,236.47,pharmacy,GB,True,False
txn_0000163,card_00434,2026-01-27T18:31:59Z,12.32,atm_withdrawal,DE,False,False
txn_0000164,card_00291,2026-01-26T22:35:03Z,238.61,restaurant,IN,True,False
txn_0000165,card_00105,2026-01-24T04:29:13Z,56.46,atm_withdrawal,US,False,False
txn_0000166,card_00647,2026-01-03T11:24:57Z,103.72,travel,US,True,False
txn_0000167,card_00362,2026-01-01T16:12:39Z,40.52,online_retail,GB,False,False
txn_0000168,card_00829,2026-01-21T08:33:52Z,269.6,atm_withdrawal,AE,False,False
txn_0000169,card_00682,2026-01-08T09:24:36Z,102.05,restaurant,SG,False,False
txn_0000170,card_00163,2026-01-13T03:09:29Z,171.31,pharmacy,GB,False,False
txn_0000171,card_00794,2026-01-02T05:42:22Z,82.81,grocery,IN,False,False
txn_0000172,card_00007,2026-01-09T19:50:25Z,60.91,online_retail,AE,True,False
txn_0000173,card_00698,2026-01-17T08:01:45Z,29.07,atm_withdrawal,DE,True,False
txn_0000174,card_00481,2026-01-18T16:45:41Z,157.56,restaurant,GB,True,False
txn_0000175,card_00334,2026-01-06T10:21:44Z,159.39,entertainment,SG,True,False
txn_0000176,card_00365,2026-01-26T09:50:02Z,273.51,fuel,GB,True,False
txn_0000177,card_00052,2026-01-23T11:15:33Z,37.58,restaurant,US,False,False
txn_0000178,card_00684,2026-01-21T01:40:06Z,67.07,utilities,DE,False,False
txn_0000179,card_00139,2026-01-22T10:01:37Z,28.78,utilities,AE,False,False
txn_0000180,card_00562,2026-01-28T05:45:25Z,44.77,restaurant,US,True,False
txn_0000181,card_00414,2026-01-03T20:49:25Z,25.97,restaurant,US,True,False
txn_0000182,card_00132,2026-01-22T17:59:01Z,38.68,atm_withdrawal,AE,False,False
txn_0000183,card_00701,2026-01-18T00:47:43Z,241.93,entertainment,IN,True,False
txn_0000184,card_00492,2026-01-24T12:42:41Z,86.7,atm_withdrawal,IN,True,False
txn_0000185,card_00331,2026-01-05T22:25:11Z,481.14,utilities,US,False,False
txn_0000186,card_00788,2026-01-09T12:49:03Z,29.85,electronics,GB,True,False
txn_0000187,card_00014,2026-01-09T07:46:18Z,13.25,restaurant,AE,True,False
txn_0000188,card_00816,2026-01-27T00:45:16Z,198.74,travel,DE,False,False
txn_0000189,card_00194,2026-01-07T18:13:32Z,55.39,pharmacy,SG,True,False
txn_0000190,card_00444,2026-01-04T18:30:48Z,1642.69,pharmacy,DE,False,False
txn_0000191,card_00352,2026-01-28T04:31:52Z,91.83,pharmacy,AE,True,False
txn_0000192,card_00873,2026-01-23T18:49:09Z,160.03,electronics,US,False,False
txn_0000193,card_00045,2026-01-02T17:45:23Z,51.66,travel,SG,False,False
txn_0000194,card_00580,2026-01-09T17:03:26Z,65.11,atm_withdrawal,GB,True,False
txn_0000195,card_00574,2026-01-28T15:13:22Z,75.24,entertainment,DE,False,False
txn_0000196,card_00002,2026-01-06T20:23:00Z,29.28,entertainment,DE,True,False
txn_0000197,card_00345,2026-01-13T04:00:13Z,24.14,fuel,GB,True,False
txn_0000198,card_00668,2026-01-21T03:13:26Z,195.85,pharmacy,IN,False,False
txn_0000199,card_00405,2026-01-07T17:12:40Z,15.02,grocery,SG,False,False
txn_0000200,card_00493,2026-01-01T02:56:21Z,79.78,fuel,US,True,False
txn_0000201,card_00184,2026-01-26T15:06:10Z,11.66,restaurant,IN,True,False
txn_0000202,card_00515,2026-01-27T09:01:06Z,575.55,entertainment,DE,False,True
txn_0000203,card_00624,2026-01-10T12:04:24Z,80.96,fuel,DE,False,True
txn_0000204,card_00405,2026-01-30T05:04:14Z,28.69,online_retail,AE,True,False
txn_0000205,card_00007,2026-01-14T19:00:42Z,93.85,online_retail,US,True,False
txn_0000206,card_00338,2026-01-06T00:45:31Z,47.89,travel,US,False,False
txn_0000207,card_00376,2026-01-10T10:47:56Z,48.56,entertainment,IN,True,False
txn_0000208,card_00121,2026-01-19T12:56:59Z,62.92,pharmacy,AE,False,False
txn_0000209,card_00081,2026-01-08T00:38:04Z,38.74,pharmacy,US,True,False
txn_0000210,card_00490,2026-01-26T04:39:44Z,47.28,pharmacy,GB,True,False
txn_0000211,card_00456,2026-01-11T18:52:56Z,190.0,utilities,SG,True,False
txn_0000212,card_00339,2026-01-30T12:02:12Z,17.0,utilities,IN,False,False
txn_0000213,card_00359,2026-01-13T01:38:48Z,110.8,fuel,DE,False,False
txn_0000214,card_00604,2026-01-27T18:35:45Z,100.53,entertainment,US,False,False
txn_0000215,card_00612,2026-01-27T11:24:55Z,25.82,electronics,GB,True,False
txn_0000216,card_00052,2026-01-10T05:54:12Z,93.85,online_retail,AE,True,False
txn_0000217,card_00067,2026-01-25T10:07:56Z,22.79,restaurant,DE,False,False
txn_0000218,card_00547,2026-01-09T19:58:31Z,579.87,travel,DE,False,True
txn_0000219,card_00856,2026-01-02T04:37:29Z,29.54,grocery,SG,False,False
txn_0000220,card_00467,2026-01-06T13:44:08Z,20.34,electronics,US,True,False
txn_0000221,card_00717,2026-01-26T00:51:58Z,62.65,grocery,IN,False,False
txn_0000222,card_00439,2026-01-10T11:54:13Z,98.58,atm_withdrawal,US,False,False
txn_0000223,card_00458,2026-01-14T01:37:08Z,375.78,online_retail,GB,False,False
txn_0000224,card_00003,2026-01-05T21:07:36Z,41.45,restaurant,US,False,False
txn_0000225,card_00486,2026-01-22T13:44:07Z,207.43,utilities,IN,True,False
txn_0000226,card_00476,2026-01-26T23:09:40Z,232.4,entertainment,GB,False,False
txn_0000227,card_00017,2026-01-03T02:46:55Z,472.18,travel,DE,True,False
txn_0000228,card_00161,2026-01-23T11:25:32Z,67.5,entertainment,GB,True,False
txn_0000229,card_00892,2026-01-06T10:33:09Z,14.72,atm_withdrawal,GB,True,False
txn_0000230,card_00440,2026-01-22T16:31:27Z,167.38,entertainment,DE,False,False
txn_0000231,card_00355,2026-01-09T06:03:59Z,98.62,restaurant,US,True,False
txn_0000232,card_00825,2026-01-11T12:05:26Z,130.99,electronics,GB,False,False
txn_0000233,card_00448,2026-01-13T23:28:42Z,22.63,grocery,DE,False,False
txn_0000234,card_00568,2026-01-01T00:59:07Z,141.64,online_retail,GB,True,False
txn_0000235,card_00883,2026-01-12T16:46:09Z,66.69,fuel,IN,True,False
txn_0000236,card_00098,2026-01-25T20:21:10Z,122.65,electronics,DE,True,False
txn_0000237,card_00326,2026-01-24T16:38:24Z,108.47,online_retail,DE,False,False
txn_0000238,card_00006,2026-01-27T04:36:45Z,73.82,travel,DE,True,False
txn_0000239,card_00219,2026-01-23T07:45:18Z,275.22,grocery,GB,False,False
txn_0000240,card_00094,2026-01-19T01:01:33Z,629.81,electronics,DE,False,False
txn_0000241,card_00148,2026-01-10T16:30:38Z,22.27,fuel,SG,True,False
txn_0000242,card_00468,2026-01-16T01:31:44Z,31.77,utilities,IN,True,False
txn_0000243,card_00867,2026-01-12T20:48:57Z,69.07,electronics,IN,False,False
txn_0000244,card_00818,2026-01-25T10:15:07Z,22.96,utilities,GB,False,False
txn_0000245,card_00315,2026-01-30T13:29:51Z,7.66,fuel,US,True,False
txn_0000246,card_00530,2026-01-23T18:23:32Z,27.98,travel,DE,True,False
txn_0000247,card_00152,2026-01-18T19:21:06Z,27.57,fuel,IN,True,False
txn_0000248,card_00029,2026-01-09T07:38:12Z,187.72,electronics,GB,True,False
txn_0000249,card_00679,2026-01-03T01:59:25Z,11.95,entertainment,GB,True,False
txn_0000250,card_00063,2026-01-12T21:48:25Z,45.92,online_retail,US,True,False
txn_0000251,card_00057,2026-01-01T00:23:39Z,219.84,fuel,IN,True,False
txn_0000252,card_00437,2026-01-27T17:36:31Z,20.08,online_retail,AE,False,False
txn_0000253,card_00168,2026-01-17T20:54:53Z,388.2,atm_withdrawal,AE,False,False
txn_0000254,card_00831,2026-01-14T02:41:21Z,280.66,pharmacy,DE,False,True
txn_0000255,card_00845,2026-01-16T23:18:14Z,129.41,utilities,AE,True,False
txn_0000256,card_00750,2026-01-23T09:54:02Z,82.85,electronics,US,False,False
txn_0000257,card_00022,2026-01-17T20:48:46Z,38.88,utilities,SG,False,False
txn_0000258,card_00864,2026-01-27T07:19:34Z,118.73,pharmacy,AE,True,False
txn_0000259,card_00500,2026-01-07T09:01:15Z,41.23,electronics,IN,True,False
txn_0000260,card_00400,2026-01-30T12:40:08Z,172.81,atm_withdrawal,DE,False,False
txn_0000261,card_00320,2026-01-30T05:42:08Z,22.13,electronics,SG,False,True
txn_0000262,card_00724,2026-01-28T03:50:47Z,51.27,restaurant,GB,False,False
txn_0000263,card_00325,2026-01-30T08:26:45Z,59.9,atm_withdrawal,GB,True,False
txn_0000264,card_00502,2026-01-22T04:58:35Z,254.25,online_retail,IN,True,False
txn_0000265,card_00892,2026-01-19T20:16:54Z,175.9,pharmacy,SG,False,False
txn_0000266,card_00632,2026-01-02T13:10:37Z,80.18,grocery,US,True,False
txn_0000267,card_00213,2026-01-21T05:51:09Z,220.65,pharmacy,AE,True,False
txn_0000268,card_00632,2026-01-04T15:37:10Z,89.75,entertainment,AE,False,False
txn_0000269,card_00714,2026-01-15T14:10:43Z,98.44,travel,US,False,False
txn_0000270,card_00446,2026-01-09T04:29:15Z,8.46,atm_withdrawal,US,True,False
txn_0000271,card_00878,2026-01-02T11:53:06Z,83.08,restaurant,IN,True,False
txn_0000272,card_00592,2026-01-10T05:27:27Z,93.6,travel,IN,False,False
txn_0000273,card_00096,2026-01-01T03:35:00Z,72.12,atm_withdrawal,SG,False,False
txn_0000274,card_00008,2026-01-20T12:37:44Z,16.4,restaurant,SG,True,False
txn_0000275,card_00591,2026-01-23T12:29:54Z,72.85,pharmacy,AE,True,False
txn_0000276,card_00627,2026-01-14T22:29:39Z,268.86,fuel,SG,True,False
txn_0000277,card_00112,2026-01-27T05:21:35Z,49.83,fuel,DE,False,False
txn_0000278,card_00293,2026-01-25T03:14:28Z,103.1,travel,US,False,False
txn_0000279,card_00296,2026-01-17T09:50:05Z,38.36,entertainment,GB,True,False
txn_0000280,card_00029,2026-01-07T05:26:13Z,28.85,online_retail,GB,True,False
txn_0000281,card_00493,2026-01-22T14:23:31Z,70.52,pharmacy,AE,True,False
txn_0000282,card_00526,2026-01-26T13:22:35Z,310.85,restaurant,AE,True,True
txn_0000283,card_00340,2026-01-26T12:04:49Z,268.79,pharmacy,GB,False,False
txn_0000284,card_00338,2026-01-14T17:51:57Z,42.38,travel,IN,False,False
txn_0000285,card_00623,2026-01-29T08:24:38Z,15.19,restaurant,SG,True,False
txn_0000286,card_00548,2026-01-06T03:35:27Z,101.98,restaurant,SG,False,False
txn_0000287,card_00363,2026-01-22T17:46:19Z,39.16,electronics,IN,True,False
txn_0000288,card_00501,2026-01-04T13:56:05Z,145.59,electronics,AE,False,False
txn_0000289,card_00829,2026-01-04T16:22:06Z,53.65,atm_withdrawal,DE,True,False
txn_0000290,card_00553,2026-01-21T23:04:31Z,78.89,fuel,DE,False,False
txn_0000291,card_00183,2026-01-15T15:06:33Z,131.09,utilities,IN,False,False
txn_0000292,card_00539,2026-01-07T00:04:11Z,7.65,entertainment,US,True,False
txn_0000293,card_00051,2026-01-28T11:06:16Z,34.43,entertainment,GB,True,False
txn_0000294,card_00218,2026-01-28T14:13:44Z,275.1,atm_withdrawal,DE,True,False
txn_0000295,card_00106,2026-01-06T18:43:42Z,81.22,utilities,IN,True,False
txn_0000296,card_00471,2026-01-11T02:05:12Z,47.02,fuel,US,True,False
txn_0000297,card_00122,2026-01-08T06:34:54Z,29.82,atm_withdrawal,DE,False,False
txn_0000298,card_00094,2026-01-14T22:53:57Z,316.22,grocery,IN,True,False
txn_0000299,card_00505,2026-01-21T00:36:25Z,89.01,grocery,GB,False,False
txn_0000300,card_00061,2026-01-09T03:45:00Z,33.83,entertainment,US,False,False
txn_0000301,card_00317,2026-01-01T10:44:54Z,149.92,electronics,AE,True,False
txn_0000302,card_00301,2026-01-30T19:34:47Z,70.04,utilities,AE,True,False
txn_0000303,card_00479,2026-01-09T01:07:46Z,801.75,atm_withdrawal,SG,True,False
txn_0000304,card_00647,2026-01-23T12:32:24Z,69.05,travel,US,False,False
txn_0000305,card_00168,2026-01-05T05:50:43Z,75.07,grocery,DE,True,False
txn_0000306,card_00494,2026-01-25T21:49:44Z,19.98,restaurant,IN,True,False
txn_0000307,card_00900,2026-01-06T14:07:55Z,484.23,restaurant,IN,False,True
txn_0000308,card_00569,2026-01-05T06:23:36Z,61.61,electronics,IN,True,False
txn_0000309,card_00746,2026-01-12T02:55:22Z,908.09,grocery,IN,False,True
txn_0000310,card_00881,2026-01-09T13:27:24Z,115.57,travel,AE,False,False
txn_0000311,card_00752,2026-01-07T11:53:54Z,89.35,electronics,IN,True,False
txn_0000312,card_00846,2026-01-05T23:41:38Z,55.86,pharmacy,US,True,False
txn_0000313,card_00334,2026-01-03T06:58:06Z,15.62,atm_withdrawal,US,True,False
txn_0000314,card_00281,2026-01-17T01:35:32Z,58.76,atm_withdrawal,IN,True,False
txn_0000315,card_00678,2026-01-27T03:17:45Z,22.89,pharmacy,SG,False,False
txn_0000316,card_00564,2026-01-10T00:11:18Z,43.08,atm_withdrawal,US,True,False
txn_0000317,card_00582,2026-01-26T21:36:20Z,45.29,atm_withdrawal,IN,True,False
txn_0000318,card_00248,2026-01-22T09:35:04Z,30.95,fuel,SG,False,False
txn_0000319,card_00597,2026-01-13T14:28:02Z,55.82,electronics,SG,True,False
txn_0000320,card_00382,2026-01-09T11:04:41Z,22.95,electronics,US,True,False
txn_0000321,card_00304,2026-01-30T18:21:41Z,57.42,travel,SG,True,False
txn_0000322,card_00045,2026-01-28T08:13:10Z,29.77,online_retail,US,True,False
txn_0000323,card_00381,2026-01-02T10:30:14Z,119.21,grocery,US,True,False
txn_0000324,card_00233,2026-01-22T23:11:05Z,262.9,pharmacy,DE,True,False
